,Country,ISO,HDIrank2017,Year,HDIvalue,Year in Text,Cut_1,Cut_2,Cut_3,Cut_4,bins,Unnamed: 0,IT.CEL.SETS.P2,EG.ELC.ACCS.ZS,IQ.CPA.PROP.XQ
1041,Yemen,YEM,178,1995,0.415,HDI 1995,0.428,0.5988,0.6729999999999999,0.7720000000000001,1,5369,0.05384888,43.1363296508789,
1042,Zambia,ZMB,144,1995,0.41200000000000003,HDI 1995,0.428,0.5988,0.6729999999999999,0.7720000000000001,1,5394,0.016931016,16.4351081848145,
1043,Zimbabwe,ZWE,156,1995,0.467,HDI 1995,0.428,0.5988,0.6729999999999999,0.7720000000000001,2,5419,0.0,32.1300773620605,
1044,Afghanistan,AFG,168,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,18,0.0,0.00999999977648258,
1045,Albania,ALB,68,1996,0.6409999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,43,0.074380026,100.0,
1046,Algeria,DZA,85,1996,0.608,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,68,0.039780473,98.84600830078121,
1047,Andorra,AND,35,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,118,8.527035426,100.0,
1048,Angola,AGO,147,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,143,0.022462445,18.4235019683838,
1049,Antigua and Barbuda,ATG,70,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,168,1.718940075,88.2508926391602,
1050,Argentina,ARG,47,1996,0.738,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,193,1.883190256,93.47421264648442,
1051,Armenia,ARM,83,1996,0.612,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,218,0.009469054000000001,98.64447021484379,
1052,Australia,AUS,3,1996,0.8859999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,268,21.83706648,100.0,
1053,Austria,AUT,20,1996,0.82,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,293,7.467176727999999,100.0,
1054,Azerbaijan,AZE,80,1996,0.612,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,318,0.216407425,97.5674896240234,
1055,Bahamas,BHS,54,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,343,1.74354276,93.8432769775391,
1056,Bahrain,BHR,43,1996,0.778,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,368,6.926251322000001,,
1057,Bangladesh,BGD,136,1996,0.433,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,393,0.003298435,23.1817989349365,
1058,Barbados,BRB,58,1996,0.735,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,418,2.362545217,,
1059,Belarus,BLR,53,1996,0.6609999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,443,0.064773502,100.0,
1060,Belgium,BEL,17,1996,0.857,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,468,4.684160643999999,100.0,
1061,Belize,BLZ,106,1996,0.662,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,493,1.022108239,89.25045776367192,
1062,Benin,BEN,163,1996,0.377,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,518,0.044418854,14.5,
1063,Bhutan,BTN,134,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,568,0.0,17.164739608764698,
1064,Bosnia and Herzegovina,BIH,77,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,618,0.039678572,98.16995239257808,
1065,Botswana,BWA,101,1996,0.5710000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,643,0.0,18.9592018127441,
1066,Brazil,BRA,79,1996,0.6559999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,668,1.514828646,92.86709499999999,
1067,Brunei Darussalam,BRN,39,1996,0.807,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,718,14.28426086,100.0,
1068,Bulgaria,BGR,51,1996,0.7020000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,743,0.320651356,100.0,
1069,Burkina Faso,BFA,183,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,768,0.005061341,6.73579454421997,
1070,Burundi,BDI,185,1996,0.294,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,793,0.00928637,2.32440948486328,
1071,Cambodia,KHM,146,1996,0.391,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,843,0.210359068,7.1359958648681605,
1072,Cameroon,CMR,151,1996,0.42200000000000004,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,868,0.025339418,37.345161437988295,
1073,Canada,CAN,12,1996,0.863,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,893,11.80799208,100.0,
1074,Central African Republic,CAF,188,1996,0.3,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,943,0.031171589,3.4350285530090297,
1075,Chad,TCD,186,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,968,0.0,1.4197142124176,
1076,Chile,CHL,44,1996,0.7340000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,1018,2.203599353,95.617315,
1077,China,CHN,86,1996,0.5589999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,1043,0.54824814,94.7911224365235,
1078,Colombia,COL,90,1996,0.634,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,1068,1.374166148,92.6647720336914,
1079,Comoros,COM,165,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,1093,0.0,28.9,
1080,Congo,COG,137,1996,0.504,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,1143,0.034731605,10.987065315246598,
1081,Costa Rica,CRI,63,1996,0.691,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,1168,1.293702172,98.356689453125,
1082,Croatia,HRV,46,1996,0.7090000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,1218,1.4195541880000002,100.0,
1083,Cuba,CUB,73,1996,0.665,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,1243,0.022142116,95.3254547119141,
1084,Cyprus,CYP,32,1996,0.789,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,1293,8.105505207,100.0,
1085,Côte d'Ivoire,CIV,170,1996,0.38799999999999996,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,1193,0.090355285,43.3698501586914,
1086,Denmark,DNK,11,1996,0.8370000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,1343,25.05474932,100.0,
1087,Djibouti,DJI,172,1996,0.353,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,1368,0.017089184,62.0,
1088,Dominica,DMA,103,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,1393,0.647972451,75.0660018920898,
1089,Dominican Republic,DOM,94,1996,0.635,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,1418,1.02809613,85.0258407592773,
1090,Ecuador,ECU,86,1996,0.664,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,1443,0.511654106,91.78411865234379,
1091,Egypt,EGY,115,1996,0.584,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,1468,0.011348541,96.0658493041992,
1092,El Salvador,SLV,121,1996,0.585,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,1493,0.410266356,77.883,
1093,Equatorial Guinea,GNQ,141,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,1518,0.011641243999999999,61.0421485900879,
1094,Eritrea,ERI,179,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,1543,0.0,24.8012676239014,
1095,Estonia,EST,30,1996,0.738,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,1568,4.902182071,100.0,
1096,Ethiopia,ETH,173,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,1618,0.0,2.78076887130737,
1097,Fiji,FJI,92,1996,0.6759999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,1668,0.471652415,66.9,
1098,Finland,FIN,15,1996,0.823,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,1693,29.23903329,100.0,
1099,France,FRA,24,1996,0.83,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,1718,4.20976597,100.0,
1100,Gabon,GAB,110,1996,0.634,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,1768,0.610416214,71.0985336303711,
1101,Gambia,GMB,174,1996,0.36,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,1793,0.282299391,23.8123397827148,
1102,Georgia,GEO,70,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,1818,0.046506305,98.3582000732422,
1103,Germany,DEU,5,1996,0.8390000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,1843,6.769308559,100.0,
1104,Ghana,GHA,140,1996,0.474,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,1868,0.074283086,36.3781776428223,
1105,Greece,GRC,31,1996,0.772,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,1918,4.889296044,100.0,
1106,Grenada,GRD,75,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,1968,0.565498631,84.35438537597659,
1107,Guatemala,GTM,127,1996,0.515,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,2018,0.407836288,67.7842559814453,
1108,Guinea,GIN,175,1996,0.299,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,2043,0.01168145,12.6361989974976,
1109,Guinea-Bissau,GNB,177,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,2068,0.0,3.09707117080689,
1110,Guyana,GUY,125,1996,0.589,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,2093,0.15750904699999999,72.2154083251953,
1111,Haiti,HTI,168,1996,0.42700000000000005,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,2118,0.0,30.773084640502898,
1112,Honduras,HND,133,1996,0.534,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,2143,0.039384108,61.68111999999999,
1113,Hungary,HUN,45,1996,0.746,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,2193,4.578539666,100.0,
1114,Iceland,ISL,6,1996,0.831,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,2218,17.32555987,100.0,
1115,India,IND,130,1996,0.467,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,2243,0.033503859,53.1124382019043,
1116,Indonesia,IDN,116,1996,0.5770000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,2268,0.28137832399999996,72.39,
1117,Iraq,IRQ,120,1996,0.573,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,2318,0.0,95.36929321289058,
1118,Ireland,IRL,4,1996,0.8009999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,2343,7.842713111,100.0,
1119,Israel,ISR,22,1996,0.828,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,2393,19.08832547,100.0,
1120,Italy,ITA,28,1996,0.8059999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,2418,11.22145209,100.0,
1121,Jamaica,JAM,97,1996,0.66,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,2443,2.1327146480000003,85.70604499999999,
1122,Japan,JPN,19,1996,0.845,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,2468,21.24410326,100.0,
1123,Jordan,JOR,95,1996,0.6859999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,2493,0.511261514,98.3044281005859,
1124,Kazakhstan,KAZ,58,1996,0.6659999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,2518,0.06193179,98.6717300415039,
1125,Kenya,KEN,142,1996,0.455,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,2543,0.010039885,11.033660888671902,
1126,Kiribati,KIR,134,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,2568,0.0,44.1824417114258,
1127,Kuwait,KWT,56,1996,0.772,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,2668,9.257786167,100.0,
1128,Kyrgyzstan,KGZ,122,1996,0.568,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,2693,0.0,99.6689071655273,
1129,Lao People's Democratic Republic,LAO,139,1996,0.441,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,2718,0.076454759,32.1753158569336,
1130,Latvia,LVA,41,1996,0.68,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,2743,1.149738283,100.0,
1131,Lebanon,LBN,80,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,2768,6.447495246,98.92239379882808,
1132,Lesotho,LSO,159,1996,0.48700000000000004,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,2793,0.070610366,0.0135795697569847,
1133,Liberia,LBR,181,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,2818,0.0,0.00999999977648258,
1134,Libya,LBY,108,1996,0.7090000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,2843,0.0,99.8411636352539,
1135,Liechtenstein,LIE,17,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,2868,,100.0,
1136,Lithuania,LTU,35,1996,0.7120000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,2893,1.4144452509999998,100.0,
1137,Luxembourg,LUX,21,1996,0.8170000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,2918,10.86959147,100.0,
1138,Madagascar,MDG,161,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,2968,0.016543563,12.1619205474854,
1139,Malawi,MWI,171,1996,0.385,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,2993,0.036598192,3.6294245719909703,
1140,Malaysia,MYS,57,1996,0.695,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,3018,7.231588197000001,95.9435882568359,
1141,Maldives,MDV,101,1996,0.5529999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,3043,0.007712271,80.687744140625,
1142,Mali,MLI,182,1996,0.271,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,3068,0.012042436,6.2,
1143,Malta,MLT,29,1996,0.763,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,3093,3.2576685519999997,100.0,
1144,Marshall Islands,MHL,106,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,3118,0.710102916,62.138370513915994,
1145,Mauritania,MRT,159,1996,0.428,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,3143,0.0,12.9064464569092,
1146,Mauritius,MUS,65,1996,0.652,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,3168,1.825214458,99.4350128173828,
1147,Mexico,MEX,74,1996,0.677,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,3193,1.06795612,96.093624,
1148,Mongolia,MNG,92,1996,0.561,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,3293,0.038850592,71.5707015991211,
1149,Montenegro,MNE,50,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,3318,,99.1807403564453,
1150,Morocco,MAR,123,1996,0.499,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,3343,0.156376755,61.3154487609863,
1151,Mozambique,MOZ,180,1996,0.253,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,3368,0.0,2.3186979293823198,
1152,Myanmar,MMR,148,1996,0.40399999999999997,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,3393,0.016577875,40.8856964111328,
1153,Namibia,NAM,129,1996,0.581,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,3418,0.389337406,31.666213989257802,
1154,Nepal,NPL,149,1996,0.42,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,3468,0.0,17.9,
1155,Netherlands,NLD,10,1996,0.866,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,3493,6.528197347000001,100.0,
1156,New Zealand,NZL,16,1996,0.8540000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,3543,13.25675905,100.0,
1157,Nicaragua,NIC,124,1996,0.534,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,3568,0.10849265599999999,70.58741760253909,
1158,Niger,NER,189,1996,0.235,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,3593,0.0,7.0,
1159,Nigeria,NGA,157,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,3618,0.012643035,38.7998695373535,
1160,Norway,NOR,1,1996,0.888,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,3693,28.71352126,100.0,
1161,Oman,OMN,48,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,3718,0.670641034,,
1162,Pakistan,PAK,150,1996,0.433,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,3743,0.054024851,69.29030609130861,
1163,Palau,PLW,60,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,3768,,98.1952438354492,
1164,Panama,PAN,66,1996,0.6940000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,3793,0.250326855,77.6222839355469,
1165,Papua New Guinea,PNG,153,1996,0.43200000000000005,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,3818,0.045495842,11.0,
1166,Paraguay,PRY,110,1996,0.613,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,3843,0.674647186,85.7385025024414,
1167,Peru,PER,89,1996,0.648,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,3868,0.822271558,67.0,
1168,Philippines,PHL,113,1996,0.606,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,3893,1.342304067,69.08114624023439,
1169,Poland,POL,33,1996,0.748,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,3918,0.563323847,100.0,
1170,Portugal,PRT,41,1996,0.767,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,3943,6.511237694,100.0,
1171,Qatar,QAT,37,1996,0.7959999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,3993,5.508669281,100.0,
1172,Romania,ROU,52,1996,0.695,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,4018,0.074547785,100.0,
1173,Russian Federation,RUS,49,1996,0.701,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,4043,0.150601803,100.0,
1174,Rwanda,RWA,158,1996,0.262,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,4068,0.0,1.1623027324676498,
1175,Saint Kitts and Nevis,KNA,72,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,4543,0.6916745440000001,90.9959945678711,
1176,Saint Lucia,LCA,90,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,4568,0.939572092,87.2677230834961,
1177,Saint Vincent and the Grenadines,VCT,99,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,4618,0.259079343,74.5949783325195,
1178,Samoa,WSM,104,1996,0.628,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,4093,0.0,83.86134338378909,
1179,Sao Tome and Principe,STP,143,1996,0.474,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,4143,0.0,48.29743957519529,
1180,Saudi Arabia,SAU,39,1996,0.727,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,4168,0.9969695129999999,,
1181,Senegal,SEN,164,1996,0.369,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,4193,0.015734209,34.229202270507805,
1182,Serbia,SRB,67,1996,0.6990000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,4218,,99.77090454101558,
1183,Seychelles,SYC,62,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,4243,1.34277438,92.3256683349609,
1184,Sierra Leone,SLE,184,1996,0.26899999999999996,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,4268,0.0,9.65333080291748,
1185,Singapore,SGP,9,1996,0.782,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,4293,12.08620094,100.0,
1186,Slovakia,SVK,38,1996,0.754,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,4343,0.5322029389999999,100.0,
1187,Slovenia,SVN,25,1996,0.7879999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,4368,2.0716554990000002,100.0,
1188,Solomon Islands,SLB,152,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,4393,0.09121198300000001,0.20676535367965698,
1189,South Africa,ZAF,113,1996,0.647,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,4443,2.221521861,57.6,
1190,Spain,ESP,26,1996,0.8059999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,4493,7.492366028999999,100.0,
1191,Sri Lanka,LKA,76,1996,0.655,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,4518,0.386612977,63.085132598877,
1192,Sudan,SDN,167,1996,0.375,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,4643,0.00887591,29.6063747406006,
1193,Suriname,SUR,100,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,4668,0.536845941,99.71331787109379,
1194,Sweden,SWE,7,1996,0.863,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,4693,28.12897927,100.0,
1195,Switzerland,CHE,2,1996,0.8540000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,4718,9.385310344,100.0,
1196,Syrian Arab Republic,SYR,155,1996,0.583,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,4743,0.0,85.5459671020508,
1197,Tajikistan,TJK,127,1996,0.534,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,4768,0.001743727,97.8481216430664,
1198,Thailand,THA,83,1996,0.619,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,4818,3.0666365069999997,82.8352355957031,
1199,Timor-Leste,TLS,132,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,4843,,8.6934289932251,
1200,Togo,TGO,165,1996,0.41700000000000004,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,4868,0.0,10.395514488220199,
1201,Tonga,TON,98,1996,0.6709999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,4893,0.31337878399999997,82.5288848876953,
1202,Trinidad and Tobago,TTO,69,1996,0.69,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,4918,0.75765041,88.14514923095699,
1203,Tunisia,TUN,95,1996,0.616,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,4943,0.070224438,90.4,
1204,Turkey,TUR,64,1996,0.615,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,4968,1.356942897,92.52307891845699,
1205,Turkmenistan,TKM,108,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,4993,0.0,99.35549926757808,
1206,Uganda,UGA,162,1996,0.33799999999999997,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,5068,0.01886604,5.707881927490231,
1207,Ukraine,UKR,88,1996,0.6609999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,3,5093,0.059309100999999996,98.98297119140629,
1208,United Arab Emirates,ARE,34,1996,0.7709999999999999,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,5118,7.539186782000001,100.0,
1209,United Kingdom,GBR,14,1996,0.8440000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,5143,12.46348124,100.0,
1210,United States,USA,13,1996,0.879,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,5,5168,16.38483296,100.0,
1211,Uruguay,URY,55,1996,0.7170000000000001,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,4,5193,2.41995545,97.4872055053711,
1212,Uzbekistan,UZB,105,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,5218,0.040817358,99.6,
1213,Vanuatu,VUT,138,1996,,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,NaN,5243,0.089638593,16.36474609375,
1214,Viet Nam,VNM,116,1996,0.54,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,5293,0.090228554,81.54815673828129,
1215,Yemen,YEM,178,1996,0.42200000000000004,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,5368,0.055445598,44.537204742431605,
1216,Zambia,ZMB,144,1996,0.41600000000000004,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,1,5393,0.02896436,17.3,
1217,Zimbabwe,ZWE,156,1996,0.466,HDI 1996,0.4346,0.6068,0.6788000000000001,0.7768,2,5418,0.0,32.459949493408196,
1218,Afghanistan,AFG,168,1997,,HDI 1997,0.44320000000000004,0.6134000000000001,0.6866,0.7788,NaN,17,0.0,0.00999999977648258,
1219,Albania,ALB,68,1997,0.6409999999999999,HDI 1997,0.44320000000000004,0.6134000000000001,0.6866,0.7788,3,42,0.10669111699999999,100.0,
1220,Algeria,DZA,85,1997,0.617,HDI 1997,0.44320000000000004,0.6134000000000001,0.6866,0.7788,3,67,0.05821960599999999,98.906005859375,
1221,Andorra,AND,35,1997,,HDI 1997,0.44320000000000004,0.6134000000000001,0.6866,0.7788,NaN,117,13.39717382,100.0,
1222,Angola,AGO,147,1997,,HDI 1997,0.44320000000000004,0.6134000000000001,0.6866,0.7788,NaN,142,0.046736092,19.5586757659912,
1223,Antigua and Barbuda,ATG,70,1997,,HDI 1997,0.44320000000000004,0.6134000000000001,0.6866,0.7788,NaN,167,1.8008978759999998,88.7364044189453,
1224,Argentina,ARG,47,1997,0.746,HDI 1997,0.44320000000000004,0.6134000000000001,0.6866,0.7788,4,192,5.60661589,93.91067504882808,
1225,Armenia,ARM,83,1997,0.623,HDI 1997,0.44320000000000004,0.6134000000000001,0.6866,0.7788,3,217,0.159587065,98.7690277099609,
