,ISO,Year,IT.CEL.SETS.P2,EG.ELC.ACCS.ZS,IQ.CPA.PROP.XQ
633,BWA,2006,43.68184911,39.4554214477539,
634,BWA,2005,30.37860778,37.4208755493164,
635,BWA,2004,28.58095587,35.3982353210449,
636,BWA,2003,24.66155196,33.3814392089844,
637,BWA,2002,18.66700975,31.3644218444824,
638,BWA,2001,18.93312288,24.8,
639,BWA,2000,12.85568812,27.3054733276367,
640,BWA,1999,5.41220405,25.2514152526856,
641,BWA,1998,0.909785131,23.1744041442871,
642,BWA,1997,0.0,21.0759792327881,
643,BWA,1996,0.0,18.9592018127441,
644,BWA,1995,0.0,16.827127456665,
645,BWA,1994,0.0,14.6828155517578,
646,BWA,1993,0.0,12.5293273925781,
647,BWA,1992,0.0,10.3697214126587,
648,BWA,1991,0.0,10.1,
649,BWA,1990,0.0,6.04388046264649,
650,BRA,2014,137.468532,99.650247,
651,BRA,2013,133.9368763,99.575151,
652,BRA,2012,123.8145622,99.519494,
653,BRA,2011,117.9533009,99.328691,
654,BRA,2010,100.0679429,98.883056640625,
655,BRA,2009,86.91075624,98.856938,
656,BRA,2008,78.06102237,98.526625,
657,BRA,2007,63.3315358,98.125382,
658,BRA,2006,52.86352359,97.594314,
659,BRA,2005,46.12216626,97.093513,
660,BRA,2004,35.51236744,96.765107,
661,BRA,2003,25.41249446,96.980098,
662,BRA,2002,19.36206845,96.652996,
663,BRA,2001,16.17196098,96.016528,
664,BRA,2000,13.22864408,94.4665679931641,
665,BRA,1999,8.701530372,94.76296,
666,BRA,1998,4.329899682,94.193812,
667,BRA,1997,2.715685664,93.354139,
668,BRA,1996,1.514828646,92.867095,
669,BRA,1995,0.792088624,91.728598,
670,BRA,1994,0.359418026,91.4888916015625,
671,BRA,1993,0.115825682,89.999927,
672,BRA,1992,0.020703361,88.803833,
673,BRA,1991,0.004408574,89.8356246948242,
674,BRA,1990,0.000446596,87.475116,
675,VGB,2014,185.0885494,,
676,VGB,2013,183.8036894,,
677,VGB,2012,170.8337718,,
678,VGB,2011,167.008351,,
679,VGB,2010,174.5665589,,
680,VGB,2009,177.831134,,
681,VGB,2008,89.82971411,,
682,VGB,2007,83.70061866,,
683,VGB,2006,,,
684,VGB,2005,,,
685,VGB,2004,,,
686,VGB,2003,,,
687,VGB,2002,37.15918064,,
688,VGB,2001,,,
689,VGB,2000,,,
690,VGB,1999,,,
691,VGB,1998,,,
692,VGB,1997,,,
693,VGB,1996,6.371794191,,
694,VGB,1995,,,
695,VGB,1994,,,
696,VGB,1993,,,
697,VGB,1992,,,
698,VGB,1991,,,
699,VGB,1990,0.0,,
700,BRN,2014,109.8007306,100.0,
701,BRN,2013,115.5522582,100.0,
702,BRN,2012,117.5090307,100.0,
703,BRN,2011,112.4737001,100.0,
704,BRN,2010,111.9492001,100.0,
705,BRN,2009,107.5852329,100.0,
706,BRN,2008,105.1693861,100.0,
707,BRN,2007,97.67222246,100.0,
708,BRN,2006,81.40445645,100.0,
709,BRN,2005,63.78061004,100.0,
710,BRN,2004,56.3118354,100.0,
711,BRN,2003,50.18973426,100.0,
712,BRN,2002,44.29565222,100.0,
713,BRN,2001,42.04553139,100.0,
714,BRN,2000,28.50789669,100.0,
715,BRN,1999,20.22746706,100.0,
716,BRN,1998,15.39023,100.0,
717,BRN,1997,14.42132048,100.0,
718,BRN,1996,14.28426086,100.0,
719,BRN,1995,12.07333979,100.0,
720,BRN,1994,5.396079786,100.0,
721,BRN,1993,2.947283239,100.0,
722,BRN,1992,1.497647493,100.0,
723,BRN,1991,1.13604783,100.0,
724,BRN,1990,0.684738296,100.0,
725,BGR,2014,131.3588553,100.0,
726,BGR,2013,144.3245321,100.0,
727,BGR,2012,147.4715073,100.0,
728,BGR,2011,142.3977664,100.0,
729,BGR,2010,137.7516108,100.0,
730,BGR,2009,140.219688,100.0,
731,BGR,2008,138.8622153,100.0,
732,BGR,2007,130.7987803,100.0,
733,BGR,2006,108.2421033,100.0,
734,BGR,2005,81.27426627,100.0,
735,BGR,2004,61.0818771,100.0,
736,BGR,2003,44.86061487,100.0,
737,BGR,2002,33.02211545,100.0,
738,BGR,2001,19.54468204,100.0,
739,BGR,2000,9.227552572,100.0,
740,BGR,1999,4.338726618,100.0,
741,BGR,1998,1.560663609,100.0,
742,BGR,1997,0.852439548,100.0,
743,BGR,1996,0.320651356,100.0,
744,BGR,1995,0.249666435,100.0,
745,BGR,1994,0.076699161,100.0,
746,BGR,1993,0.011660599,100.0,
747,BGR,1992,0.0,100.0,
748,BGR,1991,0.0,100.0,
749,BGR,1990,0.0,100.0,
750,BFA,2014,71.04746583,19.2,3.0
751,BFA,2013,65.84120178,17.0848274230957,3.0
752,BFA,2012,60.20140586,16.3997077941895,3.5
753,BFA,2011,47.76859755,15.7236022949219,3.5
754,BFA,2010,36.57655001,13.1,3.5
755,BFA,2009,25.25328578,14.4104413986206,3.5
756,BFA,2008,20.58683736,13.7793941497803,3.5
757,BFA,2007,13.03701419,13.1693744659424,3.5
758,BFA,2006,7.351160521,12.5818758010864,3.5
759,BFA,2005,4.720289854,12.0123443603516,3.5
760,BFA,2004,3.038539606,11.454719543457,
761,BFA,2003,1.88147871,11.4,
762,BFA,2002,0.903051305,10.3509321212769,
763,BFA,2001,0.637828667,9.79264450073242,
764,BFA,2000,0.217480411,9.22201061248779,
765,BFA,1999,0.044634702,6.9,
766,BFA,1998,0.024888948,8.02097034454346,
767,BFA,1997,0.014092106,7.38755941390991,
768,BFA,1996,0.005061341,6.73579454421997,
769,BFA,1995,0.0,6.06873416900635,
770,BFA,1994,0.0,5.38943719863892,
771,BFA,1993,0.0,6.1,
772,BFA,1992,0.0,4.00637006759644,
773,BFA,1991,0.0,3.30871868133545,
774,BFA,1990,0.0,2.61055731773376,
775,BDI,2014,32.28189236,7.0,2.5
776,BDI,2013,26.42481094,6.58331918716431,2.5
777,BDI,2012,24.11154424,6.5,2.5
778,BDI,2011,21.17083327,5.93858003616333,2.5
779,BDI,2010,19.14044027,5.3,2.5
780,BDI,2009,10.84633806,5.3419041633606,2.5
781,BDI,2008,5.852028137,4.8,2.5
782,BDI,2007,3.400686662,4.81732225418091,2.5
783,BDI,2006,2.605748437,4.58806562423706,2.5
784,BDI,2005,2.061081011,3.20731707317073,2.5
785,BDI,2004,1.400079165,4.1773943901062,
786,BDI,2003,0.920451027,3.9838535785675,
787,BDI,2002,0.771333795,3.79009222984314,
788,BDI,2001,0.509714332,3.59004735946655,
789,BDI,2000,0.254971873,3.37765550613403,
790,BDI,1999,0.012741004,3.14685392379761,
791,BDI,1998,0.010022061,3.9,
792,BDI,1997,0.010127457,2.61793184280396,
793,BDI,1996,0.00928637,2.32440948486328,
794,BDI,1995,0.009459821,2.01559138298035,
795,BDI,1994,0.006437761,1.69453692436218,
796,BDI,1993,0.006116369,1.36430513858795,
797,BDI,1992,0.0,1.02795505523682,
798,BDI,1991,0.0,0.688546001911163,
799,BDI,1990,0.0,0.348627060651779,
800,CPV,2014,116.5149866,87.8767242431641,4.0
801,CPV,2013,96.03004003,85.5125503540039,4.0
802,CPV,2012,82.74851696,83.1543807983398,4.0
803,CPV,2011,78.02691377,80.8052215576172,4.0
804,CPV,2010,74.0212666,81.1,4.0
805,CPV,2009,58.4794039,76.1459579467773,4.0
806,CPV,2008,56.46878425,73.8418579101563,4.0
807,CPV,2007,31.29114091,71.5587921142578,4.0
808,CPV,2006,22.64125043,69.2982406616211,4.0
809,CPV,2005,17.22011855,67.0,4.0
810,CPV,2004,14.06565397,64.8249816894531,
811,CPV,2003,11.59238243,62.6001472473145,
812,CPV,2002,9.49976333,58.6,
813,CPV,2001,7.100713069,58.1437530517578,
814,CPV,2000,4.534578778,55.9000663757324,
815,CPV,1999,1.892630517,53.6379699707031,
816,CPV,1998,0.244414997,51.3529243469238,
817,CPV,1997,0.004899859,49.0464630126953,
818,CPV,1996,0.0,46.7216453552246,
819,CPV,1995,0.0,44.381534576416,
820,CPV,1994,0.0,42.0291862487793,
821,CPV,1993,0.0,39.6676597595215,
822,CPV,1992,0.0,37.3000144958496,
823,CPV,1991,0.0,34.929313659668,
824,CPV,1990,0.0,32.5581016540527,
825,KHM,2014,133.9287751,56.1,2.5
826,KHM,2013,134.8926943,43.1599082946777,2.5
827,KHM,2012,129.2907102,40.9645042419434,2.5
828,KHM,2011,94.62861382,38.7781105041504,2.5
829,KHM,2010,56.96353418,31.1,2.5
830,KHM,2009,44.48479398,34.4443740844727,2.5
831,KHM,2008,30.52481721,26.4,2.5
832,KHM,2007,18.8884696,30.1827335357666,2.5
833,KHM,2006,12.77710791,28.0849475860596,2.5
834,KHM,2005,8.002893099,20.5,2.5
835,KHM,2004,6.594772546,23.9372177124023,
836,KHM,2003,3.877563151,19.3,
837,KHM,2002,3.007583305,19.8128566741943,
838,KHM,2001,1.801721318,17.7442817687988,
839,KHM,2000,1.074252774,16.6,
840,KHM,1999,0.749913579,13.5640296936035,
841,KHM,1998,0.528939304,18.67,
842,KHM,1997,0.297064062,9.29804801940918,
843,KHM,1996,0.210359068,7.13599586486816,
844,KHM,1995,0.13235015,4.95864868164062,
845,KHM,1994,0.099259591,2.76906442642212,
846,KHM,1993,0.048253083,0.57030314207077,
847,KHM,1992,0.0,0.477305948734283,
848,KHM,1991,0.0,0.105638802051544,
849,KHM,1990,0.0,0.00999999977648258,
850,CMR,2014,76.61480463,56.8,2.5
851,CMR,2013,72.33502103,56.4497795104981,2.5
852,CMR,2012,62.17540968,55.249626159668,2.5
853,CMR,2011,51.10324351,53.7,2.5
854,CMR,2010,43.24706023,52.8793601989746,2.5
855,CMR,2009,41.18926084,51.7152557373047,2.5
856,CMR,2008,32.58523506,50.5691757202148,2.5
857,CMR,2007,24.65835324,48.2,2.5
858,CMR,2006,17.51968009,49.0,2.5
859,CMR,2005,12.92999545,47.257022857666,2.5
860,CMR,2004,9.026833471,47.1,
861,CMR,2003,6.521809427,45.1175422668457,
862,CMR,2002,4.361280521,44.0505065917969,
863,CMR,2001,2.662691065,46.2,
864,CMR,2000,0.676164841,41.0,
865,CMR,1999,0.040290384,40.7874374389648,
866,CMR,1998,0.034426797,40.7,
867,CMR,1997,0.029649662,38.5119590759277,
868,CMR,1996,0.025339418,37.3451614379883,
869,CMR,1995,0.020800841,36.1630668640137,
870,CMR,1994,0.012204741,34.9687347412109,
871,CMR,1993,0.0,33.7652244567871,
872,CMR,1992,0.0,32.5555992126465,
873,CMR,1991,0.0,29.0,
874,CMR,1990,0.0,30.1297168731689,
875,CAN,2014,80.85723896,100.0,
876,CAN,2013,80.44136099,100.0,
877,CAN,2012,79.42532966,100.0,
878,CAN,2011,77.71010667,100.0,
879,CAN,2010,75.58210932,100.0,
880,CAN,2009,70.47060993,100.0,
881,CAN,2008,66.13620397,100.0,
882,CAN,2007,61.40957528,100.0,
883,CAN,2006,57.43244785,100.0,
884,CAN,2005,52.70258468,100.0,
885,CAN,2004,47.01181245,100.0,
886,CAN,2003,42.02314887,100.0,
887,CAN,2002,37.9044158,100.0,
888,CAN,2001,34.32422881,100.0,
889,CAN,2000,28.39362459,100.0,
890,CAN,1999,22.69345349,100.0,
891,CAN,1998,17.71481298,100.0,
892,CAN,1997,14.0286224,100.0,
893,CAN,1996,11.80799208,100.0,
894,CAN,1995,8.829776864,100.0,
895,CAN,1994,6.42791606,100.0,
896,CAN,1993,4.642708135,100.0,
897,CAN,1992,3.616820537,100.0,
898,CAN,1991,2.766417899,100.0,
899,CAN,1990,2.108015548,100.0,
900,CYM,2014,153.8886636,100.0,
901,CYM,2013,167.9532645,100.0,
902,CYM,2012,171.8164908,100.0,
903,CYM,2011,171.0475618,100.0,
904,CYM,2010,181.180752,100.0,
905,CYM,2009,200.259769,100.0,
906,CYM,2008,185.7555833,100.0,
907,CYM,2007,197.1466309,100.0,
908,CYM,2006,185.003298,100.0,
909,CYM,2005,166.4781375,100.0,
910,CYM,2004,71.46028457,100.0,
911,CYM,2003,45.71130616,100.0,
912,CYM,2002,42.46948902,100.0,
913,CYM,2001,39.24646782,100.0,
914,CYM,2000,25.66747427,100.0,
915,CYM,1999,21.12640675,100.0,
916,CYM,1998,13.69899311,100.0,
917,CYM,1997,11.54310757,100.0,
918,CYM,1996,,100.0,
919,CYM,1995,8.000757767,100.0,
920,CYM,1994,6.032274164,100.0,
921,CYM,1993,4.398519863,100.0,
922,CYM,1992,3.605313093,100.0,
923,CYM,1991,2.132529661,100.0,
924,CYM,1990,0.0,100.0,
925,CAF,2014,25.59290533,12.7842359542847,1.5
926,CAF,2013,30.23122005,12.1870517730713,1.5
927,CAF,2012,25.45675055,11.5958757400513,1.5
928,CAF,2011,22.17180691,11.013710975647,2.0
929,CAF,2010,22.01250976,9.8,2.0
930,CAF,2009,19.60935283,9.8884334564209,2.0
931,CAF,2008,13.11736173,9.35132789611816,2.0
932,CAF,2007,7.951728332,8.83524990081787,2.0
933,CAF,2006,2.617951819,7.80516932525804,2.0
934,CAF,2005,2.422533437,7.86610364913941,2.0
935,CAF,2004,1.479641611,7.40241956710815,
936,CAF,2003,1.004604858,6.94457817077637,
937,CAF,2002,0.322447572,6.48651599884033,
938,CAF,2001,0.287041161,6.02217054367065,
939,CAF,2000,0.132277457,6.0,
940,CAF,1999,0.113205248,5.05037546157837,
941,CAF,1998,0.045394085,4.53232049942017,
942,CAF,1997,0.038950232,3.99285197257996,
943,CAF,1996,0.031171589,3.43502855300903,
944,CAF,1995,0.001312349,3.0,
945,CAF,1994,0.0,2.27655458450317,
946,CAF,1993,0.0,1.68202197551727,
947,CAF,1992,0.0,1.08137118816376,
948,CAF,1991,0.0,0.538830280303955,
949,CAF,1990,0.0,0.00999999977648258,
950,TCD,2014,38.70138174,7.94391202926636,2.5
951,TCD,2013,34.72960057,7.50367307662964,2.5
952,TCD,2012,34.64962789,7.06944179534912,2.0
953,TCD,2011,29.82964526,6.64422225952148,2.0
954,TCD,2010,24.18823202,6.4,2.0
955,TCD,2009,19.83276052,5.83283472061157,2.0
956,TCD,2008,14.37057639,5.45267391204834,2.0
957,TCD,2007,8.522465531,5.09354114532471,2.0
958,TCD,2006,4.472327993,4.75692844390869,2.0
959,TCD,2005,2.086021777,4.43828439712524,2.0
960,TCD,2004,1.266729715,3.5,
961,TCD,2003,0.694949248,3.83064913749695,
962,TCD,2002,0.3799287,3.52953219413757,
963,TCD,2001,0.253953244,3.22213125228882,
964,TCD,2000,0.065927014,2.90238356590271,
965,TCD,1999,0.0,2.5642261505127,
966,TCD,1998,0.0,2.20311617851257,
967,TCD,1997,0.0,2.3,
968,TCD,1996,0.0,1.4197142124176,
969,TCD,1995,0.0,1.00354039669037,
970,TCD,1994,0.0,0.575130105018616,
971,TCD,1993,0.0,0.29748061299324,
972,TCD,1992,0.0,0.108397804200649,
973,TCD,1991,0.0,0.0307872705161572,
974,TCD,1990,0.0,0.00999999977648258,
975,CHI,2014,,100.0,
976,CHI,2013,,100.0,
977,CHI,2012,,100.0,
978,CHI,2011,,100.0,
979,CHI,2010,,100.0,
980,CHI,2009,,100.0,
981,CHI,2008,,100.0,
982,CHI,2007,,100.0,
983,CHI,2006,,100.0,
984,CHI,2005,,100.0,
985,CHI,2004,,100.0,
986,CHI,2003,,100.0,
987,CHI,2002,,100.0,
988,CHI,2001,,100.0,
989,CHI,2000,,100.0,
990,CHI,1999,,100.0,
991,CHI,1998,,100.0,
992,CHI,1997,,100.0,
993,CHI,1996,,100.0,
994,CHI,1995,,100.0,
995,CHI,1994,,100.0,
996,CHI,1993,,100.0,
997,CHI,1992,,100.0,
998,CHI,1991,,100.0,
999,CHI,1990,,100.0,
1000,CHL,2014,134.4441329,99.9953384399414,
1001,CHL,2013,135.4942644,99.6,
1002,CHL,2012,138.3092103,99.8582229614258,
1003,CHL,2011,130.0925994,99.588193,
1004,CHL,2010,116.8235653,99.3886413574219,
1005,CHL,2009,97.74669297,99.593662,
1006,CHL,2008,88.80473237,98.8176727294922,
1007,CHL,2007,84.61961472,98.5563507080078,
1008,CHL,2006,76.29264515,99.368108,
1009,CHL,2005,65.45816626,98.0887908935547,
1010,CHL,2004,57.97867605,97.870491027832,
1011,CHL,2003,46.00311199,98.782325,
1012,CHL,2002,39.96707552,97.4631729125977,
1013,CHL,2001,33.02553084,97.2531204223633,
1014,CHL,2000,22.28644319,97.938687,
1015,CHL,1999,14.99432379,96.789909362793,
1016,CHL,1998,6.476785353,97.241124,
1017,CHL,1997,2.788326647,96.240966796875,
1018,CHL,1996,2.203599353,95.617315,
1019,CHL,1995,1.380145074,95.6186141967773,
1020,CHL,1994,0.821004941,95.2875442504883,
1021,CHL,1993,0.61361404,94.9473037719727,
1022,CHL,1992,0.471346971,94.560057,
1023,CHL,1991,0.268524521,94.2515335083008,
1024,CHL,1990,0.105126576,92.257427,
1025,CHN,2014,92.51732892,99.9984893798828,
1026,CHN,2013,88.88624773,99.9831161499023,
1027,CHN,2012,80.87231798,99.9163818359375,
1028,CHN,2011,72.12191839,99.7487258911133,
1029,CHN,2010,63.17336105,99.7,
1030,CHN,2009,55.2645244,99.1156463623047,
1031,CHN,2008,47.69694564,98.7499160766602,
1032,CHN,2007,40.9414866,98.3987045288086,
1033,CHN,2006,34.68664201,98.0668106079102,
1034,CHN,2005,29.76687407,97.7424926757813,
1035,CHN,2004,25.48113353,97.4432144165039,
1036,CHN,2003,20.66477271,97.149787902832,
1037,CHN,2002,15.8630534,96.8561401367187,
1038,CHN,2001,11.21820253,96.5562057495117,
1039,CHN,2000,6.644332017,96.2439270019531,
1040,CHN,1999,3.394681872,95.9132308959961,
1041,CHN,1998,1.882769338,95.5595932006836,
1042,CHN,1997,1.05101637,95.1845321655273,
1043,CHN,1996,0.54824814,94.7911224365235,
1044,CHN,1995,0.292675451,94.3824157714844,
1045,CHN,1994,0.127584239,93.9614715576172,
1046,CHN,1993,0.052418431,93.5313568115234,
1047,CHN,1992,0.014696215,93.0951156616211,
1048,CHN,1991,0.003998037,92.6558151245117,
1049,CHN,1990,0.001562461,92.2160110473633,
1050,COL,2014,115.773299,97.790938,
1051,COL,2013,106.2356297,97.779418,
1052,COL,2012,104.6604421,97.032176,
1053,COL,2011,99.55561322,96.6936,
1054,COL,2010,96.8630146,96.788995,
1055,COL,2009,92.82949837,96.057229,
1056,COL,2008,92.12323077,96.806763,
1057,COL,2007,76.48776421,95.7492752075195,
1058,COL,2006,67.89603009,95.4662399291992,
1059,COL,2005,50.47862531,96.8,
1060,COL,2004,24.34355004,94.9480056762695,
1061,COL,2003,14.67589637,94.70068359375,
1062,COL,2002,11.05681639,94.4531402587891,
1063,COL,2001,7.966206175,94.1993179321289,
1064,COL,2000,5.585593867,95.2,
1065,COL,1999,4.938650446,93.6485595703125,
1066,COL,1998,4.588433897,93.3410263061524,
1067,COL,1997,3.272737868,93.012077331543,
1068,COL,1996,1.374166148,92.6647720336914,
1069,COL,1995,0.733374736,91.2,
1070,COL,1994,0.23573238,91.9273452758789,
1071,COL,1993,0.0,91.543327331543,
1072,COL,1992,0.0,91.1531982421875,
1073,COL,1991,0.0,90.760009765625,
1074,COL,1990,0.0,89.9,
1075,COM,2014,50.43554982,72.917724609375,2.5
1076,COM,2013,46.86446392,70.4577331542969,2.5
1077,COM,2012,39.16611868,69.3,2.5
1078,COM,2011,30.63225248,65.5587768554688,2.5
1079,COM,2010,23.96403032,63.1258201599121,2.5
1080,COM,2009,18.2095263,60.7078819274902,2.5
1081,COM,2008,13.95875715,58.3079681396484,2.5
1082,COM,2007,9.6792494,55.929084777832,2.5
1083,COM,2006,5.886897873,53.5727195739746,2.5
1084,COM,2005,2.537984752,51.2343215942383,2.5
1085,COM,2004,1.402814336,48.9078330993652,
1086,COM,2003,0.34292906,46.5871810913086,
1087,COM,2002,0.0,44.8,
1088,COM,2001,0.0,41.9391593933105,
1089,COM,2000,0.0,39.5996589660645,
1090,COM,1999,0.0,37.2417488098145,
1091,COM,1998,0.0,34.8608856201172,
1092,COM,1997,0.0,32.458610534668,
1093,COM,1996,0.0,28.9,
1094,COM,1995,0.0,27.6020545959473,
1095,COM,1994,0.0,25.1538925170898,
1096,COM,1993,0.0,22.6965522766113,
1097,COM,1992,0.0,20.2330932617188,
1098,COM,1991,0.0,17.7665767669678,
1099,COM,1990,0.0,15.2995491027832,
1100,COD,2014,50.32761616,13.5,2.0
1101,COD,2013,39.58703087,14.9667387008667,2.0
1102,COD,2012,29.12882273,15.4,2.0
1103,COD,2011,23.45080719,13.5383453369141,2.0
1104,COD,2010,18.31951369,12.8406705856323,2.0
1105,COD,2009,15.15565235,12.1580152511597,2.0
1106,COD,2008,16.4602089,11.4933834075928,2.0
1107,COD,2007,11.28427783,15.2,2.0
1108,COD,2006,7.809046462,10.2286949157715,2.0
1109,COD,2005,5.01556159,6.0,2.0
1110,COD,2004,3.753655871,9.03436851501465,
1111,COD,2003,2.425032496,8.44900131225586,
1112,COD,2002,1.123691191,7.86341238021851,
1113,COD,2001,0.309953615,7.27154016494751,
1114,COD,2000,0.031863108,6.7,
1115,COD,1999,0.02614455,6.0446925163269,
1116,COD,1998,0.022301253,5.39911127090454,
1117,COD,1997,0.020305659,4.73211622238159,
1118,COD,1996,0.016834015,4.04676628112793,
1119,COD,1995,0.020434783,3.34612107276917,
1120,COD,1994,,2.63323926925659,
1121,COD,1993,,1.91118037700653,
1122,COD,1992,,1.18300318717957,
1123,COD,1991,0.0,0.582454681396484,
1124,COD,1990,0.0,0.00999999977648258,
1125,COG,2014,101.2112046,51.8623924255371,2.5
1126,COG,2013,98.07149188,49.5137557983399,2.5
1127,COG,2012,92.44114912,41.6,2.5
1128,COG,2011,86.0844101,44.8375129699707,2.5
1129,COG,2010,84.77338168,42.5159149169922,2.5
1130,COG,2009,69.3113215,37.1,2.5
1131,COG,2008,43.90787365,37.9207763671875,2.5
1132,COG,2007,32.38308193,35.653247833252,2.5
1133,COG,2006,23.87849671,33.4082412719727,2.5
1134,COG,2005,15.01225175,33.8,2.0
1135,COG,2004,10.64095107,28.966064453125,
1136,COG,2003,9.421790431,26.7567729949951,
1137,COG,2002,6.509782283,24.5472602844238,
1138,COG,2001,4.523786977,22.3314628601074,
1139,COG,2000,2.170053448,20.1033191680908,
1140,COG,1999,0.159421288,17.8567657470703,
1141,COG,1998,0.111203945,15.5872592926025,
1142,COG,1997,,13.2963399887085,
1143,COG,1996,0.034731605,10.9870653152466,
1144,COG,1995,0.0,8.66249561309814,
1145,COG,1994,0.0,6.3256893157959,
1146,COG,1993,0.0,3.9797055721283,
1147,COG,1992,0.0,1.62760376930237,
1148,COG,1991,0.0,0.834693372249603,
1149,COG,1990,0.0,0.00999999977648258,
1150,CRI,2014,147.5628235,99.359291,
1151,CRI,2013,151.1129417,99.563517,
1152,CRI,2012,115.5552433,99.503298,
1153,CRI,2011,90.27476299,99.232348,
1154,CRI,2010,68.82682695,98.995734,
1155,CRI,2009,43.453737,99.409804,
1156,CRI,2008,42.59096044,99.263937,
1157,CRI,2007,34.51721479,99.217998,
1158,CRI,2006,33.50628969,99.147523,
1159,CRI,2005,25.92622935,99.053051,
1160,CRI,2004,22.04622934,98.954779,
1161,CRI,2003,18.86341421,98.695902,
1162,CRI,2002,12.3665462,98.509188,
1163,CRI,2001,8.180148209,98.24978,
1164,CRI,2000,5.390831048,98.686408996582,
1165,CRI,1999,3.590229798,98.6332397460938,
1166,CRI,1998,2.887157709,98.5603637695313,
1167,CRI,1997,1.748352103,98.4675598144531,
1168,CRI,1996,1.293702172,98.356689453125,
1169,CRI,1995,0.534047143,98.2305450439453,
1170,CRI,1994,0.203900528,98.092170715332,
1171,CRI,1993,0.135677778,97.9491958618164,
1172,CRI,1992,0.092341716,97.7932281494141,
1173,CRI,1991,0.0,97.6342010498047,
1174,CRI,1990,0.0,97.4746627807617,
1175,CIV,2014,98.10586139,61.9,3.0
1176,CIV,2013,88.27563771,61.1888618469238,3.0
1177,CIV,2012,84.50379327,55.8,2.5
1178,CIV,2011,83.00542643,59.0359878540039,2.0
1179,CIV,2010,76.46091326,57.9639282226563,2.0
1180,CIV,2009,66.13195203,56.8971138000488,2.0
1181,CIV,2008,53.59033492,55.8373031616211,2.0
1182,CIV,2007,39.1267478,54.7862396240234,2.0
1183,CIV,2006,21.74087613,53.745677947998,2.0
1184,CIV,2005,12.81304634,58.9,2.0
1185,CIV,2004,9.303013523,51.6955146789551,
1186,CIV,2003,7.244019932,50.6790618896484,
1187,CIV,2002,5.914012579,51.4,
1188,CIV,2001,4.275460688,48.6439170837402,
1189,CIV,2000,2.834328775,47.6174240112305,
1190,CIV,1999,1.577486653,48.2,
1191,CIV,1998,0.574218272,45.5271148681641,
1192,CIV,1997,0.233070262,44.456600189209,
1193,CIV,1996,0.090355285,43.3698501586914,
1194,CIV,1995,0.0,42.2695693969727,
1195,CIV,1994,0.0,36.5,
1196,CIV,1993,0.0,40.039249420166,
1197,CIV,1992,0.0,38.9146156311035,
1198,CIV,1991,0.0,37.787281036377,
1199,CIV,1990,0.0,36.6594924926758,
1200,HRV,2014,104.7872559,100.0,
1201,HRV,2013,110.3606615,100.0,
1202,HRV,2012,115.7062939,100.0,
1203,HRV,2011,118.5879907,100.0,
1204,HRV,2010,113.867324,100.0,
1205,HRV,2009,107.6923874,100.0,
1206,HRV,2008,104.6491062,100.0,
1207,HRV,2007,115.4120817,100.0,
1208,HRV,2006,100.5605739,100.0,
1209,HRV,2005,83.36346466,100.0,
1210,HRV,2004,64.6795562,100.0,
1211,HRV,2003,57.81114646,100.0,
1212,HRV,2002,52.60908149,100.0,
1213,HRV,2001,39.81325203,100.0,
1214,HRV,2000,23.3284373,100.0,
1215,HRV,1999,6.619644007,100.0,
1216,HRV,1998,4.06286691,100.0,
1217,HRV,1997,2.656871118,100.0,
1218,HRV,1996,1.419554188,100.0,
1219,HRV,1995,0.729688745,100.0,
1220,HRV,1994,0.465112085,100.0,
1221,HRV,1993,0.24229729,100.0,
1222,HRV,1992,0.133534424,100.0,
1223,HRV,1991,0.04241594,100.0,
1224,HRV,1990,0.005024734,100.0,
1225,CUB,2014,22.12240861,100.0,
1226,CUB,2013,17.48745878,100.0,
1227,CUB,2012,14.77441073,100.0,
1228,CUB,2011,11.58239914,99.9957122802735,
1229,CUB,2010,8.850352831,99.9638977050781,
1230,CUB,2009,5.487921565,99.8573303222656,
1231,CUB,2008,2.93318493,99.6403656005859,
1232,CUB,2007,1.75387022,99.3301849365234,
1233,CUB,2006,1.351910854,98.9797058105469,
1234,CUB,2005,1.201089696,98.6283569335938,
1235,CUB,2004,0.672738057,98.286491394043,
1236,CUB,2003,0.314418511,97.9506072998047,
1237,CUB,2002,0.159128215,97.6188888549805,
