Country/Region/World,ISO,Sex,Year,Mean BMI,Mean BMI lower 95% uncertainty interval,Mean BMI upper 95% uncertainty interval,Prevalence of BMI>=30 kg/m� (obesity),Prevalence of BMI>=30 kg/m� lower 95% uncertainty interval,Prevalence of BMI>=30 kg/m� upper 95% uncertainty interval,Prevalence of BMI>=35 kg/m� (severe obesity),Prevalence of BMI>=35 kg/m� lower 95% uncertainty interval,Prevalence of BMI>=35 kg/m� upper 95% uncertainty interval,Prevalence of BMI<18.5 kg/m� (underweight),Prevalence of BMI<18.5 kg/m� lower 95% uncertainty interval,Prevalence of BMI<18.5 kg/m� upper 95% uncertainty interval,Prevalence of BMI 18.5 kg/m� to <20 kg/m�,Prevalence of BMI 18.5 kg/m� to <20 kg/m� lower 95% uncertainty interval,Prevalence of BMI 18.5 kg/m� to <20 kg/m� upper 95% uncertainty interval,Prevalence of BMI 20 kg/m� to <25 kg/m�,Prevalence of BMI 20 kg/m� to <25 kg/m� lower 95% uncertainty interval,Prevalence of BMI 20 kg/m� to <25 kg/m� upper 95% uncertainty interval,Prevalence of BMI 25 kg/m� to <30 kg/m�,Prevalence of BMI 25 kg/m� to <30 kg/m� lower 95% uncertainty interval,Prevalence of BMI 25 kg/m� to <30 kg/m� upper 95% uncertainty interval,Prevalence of BMI 30 kg/m� to <35 kg/m�,Prevalence of BMI 30 kg/m� to <35 kg/m� lower 95% uncertainty interval,Prevalence of BMI 30 kg/m� to <35 kg/m� upper 95% uncertainty interval,Prevalence of BMI 35 kg/m� to <40 kg/m�,Prevalence of BMI 35 kg/m� to <40 kg/m� lower 95% uncertainty interval,Prevalence of BMI 35 kg/m� to <40 kg/m� upper 95% uncertainty interval,Prevalence of BMI >=40 kg/m�(morbid obesity),Prevalence of BMI >=40 kg/m� lower 95% uncertainty interval,Prevalence of BMI >=40 kg/m� upper 95% uncertainty interval
Latin America and Caribbean,NA,Women,1975,23.046312497351,21.9027892346806,24.1797289575996,0.105103316541266,0.071668919984863,0.145683575420418,0.0189022327484944,0.00974570212567191,0.0322672478453064,0.0683100852665926,0.0388654052837031,0.109596223936489,0.0937923242900254,0.0599749102993688,0.141451077614252,0.465838533557764,0.392584147916535,0.537982158549229,0.266955740444352,0.209922470669217,0.333931194627756,0.0862010837927714,0.0549127589720251,0.12516677403309,0.0161388694726701,0.00722998673462792,0.0291274327281753,0.00276336327582424,0.000832758510684925,0.00634305526949789
Latin America and Caribbean,NA,Women,1976,23.1789322632723,22.111956134582,24.2334472164463,0.108731462686979,0.0760059620627651,0.148110352872378,0.0199717099795804,0.0106599590384125,0.0331887185231703,0.0662270291823494,0.0386276498694291,0.10466395371758,0.0914613712525205,0.0594029327513472,0.136121140435863,0.463216708580685,0.393615998051301,0.532634752910658,0.270363428397466,0.215208471765416,0.334219297511824,0.088759752707399,0.0579725669718685,0.12662122737977,0.0170002623512048,0.00792086582664956,0.029951357673992,0.00297144762837562,0.000964400876624682,0.00655323708985371
Latin America and Caribbean,NA,Women,1977,23.3098587021136,22.3181634008161,24.2982475569449,0.112440421712391,0.0804372931713986,0.150584306477031,0.0211001289884585,0.0116945234905985,0.0341088429531867,0.0642194920686686,0.0385478962505887,0.0998813917462348,0.0892074179076247,0.0591229456196366,0.131313903213995,0.460461210470606,0.39453437024551,0.527348266718644,0.27367145794071,0.220128260231228,0.33417345288295,0.0913402927239328,0.0608464322573827,0.128076836467402,0.0179014948329781,0.00874451543065767,0.0306491330770753,0.0031986341554804,0.00111061442856685,0.00681236988307692
Latin America and Caribbean,NA,Women,1978,23.4391430625957,22.5206103664008,24.3575668708561,0.116229910378394,0.0848309948203346,0.153489976083487,0.0222879016380334,0.0127740625878296,0.035237941868436,0.0622863280136948,0.0382536670953032,0.0956287274656531,0.0870257132807463,0.0586774334503759,0.126435959127843,0.457575503881665,0.394378107770474,0.521288972866317,0.2768825445455,0.22531761068223,0.33410961001137,0.0939420087403604,0.0637764870702797,0.12954395526126,0.018842142927037,0.00958349948393636,0.031543695657106,0.00344575871099637,0.00127645386683509,0.00709398870836753
Latin America and Caribbean,NA,Women,1979,23.5667700458069,22.7212980319941,24.4194637516171,0.120093079964274,0.0893977902604902,0.156310249169336,0.0235360067615232,0.0138822151984039,0.0363643136444567,0.0604311803153,0.0380058414878372,0.0912881109798488,0.0849094339227012,0.0579799545817551,0.121998766586392,0.454580085131651,0.393856635324373,0.51507076076559,0.279986220766074,0.230457760742078,0.334729551586263,0.0965570732027508,0.06693180353259,0.131337040784112,0.0198229681308254,0.0105153553090974,0.0323747453264377,0.00371303863069779,0.00146679705686915,0.00741336200233836
Latin America and Caribbean,NA,Women,1980,23.6929817992586,22.9082094917039,24.4848051411565,0.124034950146427,0.0938037955969107,0.158992985570028,0.0248444830469789,0.0151751003099119,0.0375660340333192,0.0586438229026169,0.0378724835867617,0.0870095320446406,0.0828597671246015,0.0572864766743356,0.117402466224952,0.451464960232296,0.393908397250307,0.509808052334852,0.282996499694059,0.23517009175427,0.33492973531649,0.0991904670994477,0.0702490044899755,0.132632157438381,0.0208426664304624,0.0114071766410515,0.0333610921534516,0.00400181661651642,0.00164477828941055,0.00772952660981639
Latin America and Caribbean,NA,Women,1981,23.817765810699,23.0865171020733,24.5300992129285,0.12803342708561,0.0984550132231862,0.161698710507139,0.026210665372974,0.0164537158994167,0.0387322738712042,0.0569342426462047,0.0375791369829448,0.0832947954560501,0.0808847813222925,0.0567804469230279,0.113044376296999,0.448251070694284,0.393348238117156,0.504830117742368,0.285896478351609,0.239681906566234,0.335376131385267,0.101822761712636,0.0732707707318516,0.134399293666154,0.0218989840369586,0.0123052998194089,0.0343059817936733,0.00431168133601538,0.00188486250047429,0.00812570287667759
Latin America and Caribbean,NA,Women,1982,23.9412435841652,23.2643924242892,24.591462269085,0.132091404543121,0.103044998794955,0.164745564405296,0.0276371677957986,0.0177858551935415,0.0401776320903728,0.055290525449301,0.0373464065477875,0.0797920032764305,0.078980210429973,0.0564338321398164,0.10877472587436,0.444957394711291,0.392835127501446,0.499258246593714,0.288680464966314,0.243815574884404,0.336393655477271,0.104454236747322,0.0765593492179328,0.13603695371763,0.0229933877844614,0.0133477274175902,0.0351553575079953,0.00464378001133727,0.00213604355594319,0.00846663723510919
Latin America and Caribbean,NA,Women,1983,24.0637639246459,23.4485144083808,24.6552613768928,0.136213086752187,0.107469317498341,0.16804068003498,0.0291261338562033,0.0192280974173138,0.0417440949896339,0.0537094745104636,0.0369205134589245,0.0762725213099812,0.0771419959120474,0.0559192101367355,0.105025454043741,0.441584926140758,0.391811861431734,0.494296735569134,0.291350516784544,0.247764350750111,0.337494207380104,0.107086952895984,0.0797572924644502,0.137465269900341,0.0241261296308201,0.0143961246444543,0.036078377445607,0.00500000422538319,0.00239983441533622,0.00886969284576007
Latin America and Caribbean,NA,Women,1984,24.1851177972624,23.6230910429021,24.7247544221186,0.140407126516618,0.112129380484802,0.171216439011236,0.0306801877339854,0.0207337712005874,0.0431462023530731,0.0521829979784324,0.0364879935234632,0.0730923454131757,0.0753601845330923,0.0554880035306621,0.101509517933863,0.438132597426857,0.39081344713341,0.488237318235317,0.293917093645,0.252106800736695,0.337849171897567,0.109726938782633,0.0829282038706729,0.139227868379071,0.0252991478679208,0.0156005485559327,0.0371696773006984,0.00538103986606465,0.00270974403858804,0.00929768013264152
Latin America and Caribbean,NA,Women,1985,24.3056206481347,23.7971069540311,24.7957765926008,0.144676320507373,0.117121152677248,0.174701382688019,0.0323045708099045,0.0222883797494143,0.0446799584403273,0.0507067546230525,0.036053622258347,0.0700520663162312,0.0736374808907133,0.0547154066018528,0.0980344590708888,0.434588673964782,0.389566044989838,0.482691413146647,0.29639077011408,0.255874326045685,0.33834835875276,0.112371749697468,0.0861718187322427,0.140971574879224,0.026515206169818,0.0168538269664578,0.0381617463238846,0.00578936464008656,0.00304127133919795,0.00966740144042002
Latin America and Caribbean,NA,Women,1986,24.4247079553205,23.9568793995639,24.8666020202822,0.14897573066825,0.121857737266088,0.178604581871788,0.0339816335304,0.0239517235698571,0.0461055277397832,0.0492916107532896,0.035509384712721,0.0673484060729803,0.0719723465342432,0.0540521961438541,0.0946638411132711,0.430997747518503,0.387718171464901,0.477525161359293,0.298762564625714,0.259885474820455,0.33903361201294,0.11499409713785,0.0896772175013813,0.142725371454963,0.0277605437413587,0.018147192531395,0.0393727798328535,0.00622108978904133,0.00340727658804662,0.0101181267875684
Latin America and Caribbean,NA,Women,1987,24.5424205530648,24.1180470927456,24.9457570204028,0.153318052367941,0.126735812200486,0.182252687571785,0.0357159302536271,0.0257086971110536,0.047741661491155,0.0479289322488375,0.0349542896459912,0.0645500029689682,0.0703709462260796,0.0535355056543954,0.0916653899961629,0.427359302806226,0.386170129331166,0.471857310460524,0.301022766450917,0.263895645319274,0.339764174724134,0.117602122114313,0.0927384831447018,0.144568284375598,0.0290389367175453,0.0194985131855799,0.0406749143027998,0.00667699353608187,0.00378001180855786,0.0105885522473784
Latin America and Caribbean,NA,Women,1988,24.659238363557,24.2710611125155,25.0344022932702,0.157714970770147,0.131945688125612,0.18580339115467,0.0375123786025536,0.0274668635971618,0.0494841494895296,0.04661277490912,0.034448478359106,0.0620223132952943,0.0688177936556104,0.0530354582692696,0.0887394049170806,0.423673036476159,0.383966195676432,0.466599909021968,0.303181424288963,0.267327804670301,0.340518128742581,0.120202592167594,0.0960780971018467,0.146551451164292,0.0303532927796744,0.0208111127228994,0.0418517458959724,0.00715908582287925,0.00418418811042296,0.0110716144948876
Latin America and Caribbean,NA,Women,1989,24.7756878834167,24.4214000900272,25.1215475902982,0.162174280766616,0.136877043850746,0.189371792983357,0.0393765941559035,0.0293823313860348,0.0513687445333275,0.045330507443205,0.0339200866417714,0.0597559181971764,0.0673109904889363,0.0523225901038019,0.0859382719101809,0.419932891372648,0.381756276367903,0.460994334167758,0.305251330028595,0.271243610570433,0.340986260746093,0.122797686610712,0.0991627103289405,0.148244868092034,0.0317070580720437,0.0222197241822279,0.0429592068230617,0.00766953608385978,0.00461330510632543,0.0115810600329426
Latin America and Caribbean,NA,Women,1990,24.8923296636734,24.571310682963,25.210820638467,0.166709405620322,0.142150493976067,0.192745078565093,0.0413124130601966,0.031342375008299,0.0530776465581158,0.0440787396964671,0.0333400404488091,0.0575000207243602,0.0658386164249682,0.05161228333201,0.0830755542972769,0.416149215959865,0.3795002221308,0.455297701146536,0.307224022398378,0.274316091699487,0.341756773831082,0.125396992560125,0.10260909073654,0.150009300089826,0.0331035797353147,0.023683356804326,0.0441858633017645,0.00820883332488192,0.00506560714071313,0.0121917996018223
Latin America and Caribbean,NA,Women,1991,25.0080900400429,24.7160388870939,25.3055768728322,0.171288459255997,0.147348163373686,0.196629513968888,0.0433056158377707,0.0333834252574435,0.0550859999053736,0.0428630610470099,0.0327804874510473,0.0553576530333305,0.0644096191029059,0.0509368719344918,0.0806239335357614,0.412329858653352,0.376993604936998,0.449516092940388,0.309109002040736,0.277444809778553,0.342496028625356,0.127982843418226,0.10572984427104,0.152047099340389,0.0345325243497399,0.0251986319835178,0.0453603295369417,0.00877309148803073,0.00555161556233466,0.012740755140318
Latin America and Caribbean,NA,Women,1992,25.1232642921461,24.8499786631639,25.3976633796502,0.175903985979939,0.152675271177692,0.200841008362974,0.0453548888364496,0.0356082661567053,0.0569082195388409,0.0416813714190591,0.0322111840050207,0.0533819547935138,0.0630176708298274,0.0501705247184446,0.0782845272548275,0.408487994128443,0.374625065980314,0.443941900842945,0.310908977742731,0.280833048952592,0.342502285058096,0.13054909714349,0.108924216207597,0.153617473191721,0.0359911187652611,0.026733348370389,0.046690933832594,0.00936377007118848,0.00606845975064837,0.0133830150371331
Latin America and Caribbean,NA,Women,1993,25.237416653792,24.9877435641159,25.4942298568938,0.180549860792839,0.157963980018983,0.204651002289364,0.0474556883432036,0.0376692868491128,0.0587807560541018,0.0405354225635008,0.0316132352122176,0.0515559090010709,0.0616702709494287,0.0493960991321072,0.0761374895316549,0.404634675091378,0.372087775147842,0.438348260104614,0.312609770702853,0.283520126422333,0.342967001985024,0.133094172449636,0.111959958305046,0.155593623394363,0.0374763045264461,0.0284038684684024,0.0481215295243736,0.0099793838167575,0.00665164654698963,0.0140603636616022
Latin America and Caribbean,NA,Women,1994,25.3495658064181,25.1138562231056,25.58855647029,0.185224657743951,0.163280631311964,0.208505373741532,0.0496101654043657,0.0399462461988899,0.0607561035208021,0.0394308788154907,0.0309950412559126,0.0496764620685162,0.0603706359935829,0.0487970230256801,0.0739007898970108,0.400772207003961,0.369830114377152,0.432753484204832,0.314201620543015,0.285950758015326,0.343480308140201,0.135614492339585,0.115030291062491,0.15747258461239,0.0389908883015399,0.0300745445018996,0.049431394435543,0.0106192771028257,0.00720818647897741,0.0147372593083855
Latin America and Caribbean,NA,Women,1995,25.4599932765552,25.2369665865734,25.6902486770931,0.189928128017299,0.168589805510865,0.212677793453322,0.0518203153734055,0.042278359156261,0.0626248795239729,0.0383649035080717,0.0304817721251911,0.0479384896465787,0.059122130825475,0.048116547210016,0.0719620568518235,0.396915927763286,0.367081763368763,0.42761160527716,0.315668909985869,0.288543901851004,0.343860280871965,0.138107812643893,0.118177779861519,0.159171214366803,0.0405357166989537,0.0317847634190167,0.0507342808335467,0.0112845986744518,0.00786702018959492,0.0153618291144781
Latin America and Caribbean,NA,Women,1996,25.5685858701426,25.3532440767894,25.7874396783559,0.194637453119888,0.173998416716839,0.216544290220262,0.0540832510693231,0.044629855353655,0.0649011734411143,0.0373379055365423,0.0298497405762256,0.04628582846065,0.057925564432164,0.0473360747722757,0.0700313271964634,0.39306782152033,0.364431683584919,0.422315773118474,0.317031255491076,0.291244201651648,0.344442654515302,0.140554202050565,0.120950033845688,0.160860195224454,0.0421088881088053,0.0333749069633142,0.052151487391014,0.0119743629605178,0.00850703422938379,0.0161246646257326
Latin America and Caribbean,NA,Women,1997,25.6755687638164,25.4690773087887,25.8817974507331,0.199357831394014,0.178948129721851,0.220570340195524,0.0563969735900916,0.0469809536512603,0.0669622944559737,0.0363435099255853,0.0292445292473154,0.0448102662839532,0.05677781701095,0.0467903574839127,0.0683017827005548,0.389225298608154,0.361723156178018,0.417199577679473,0.318295543161297,0.293159111325192,0.344483549324719,0.142960857803922,0.123669680264717,0.162732226213236,0.043707057440866,0.0350238875164247,0.0536887784949984,0.0126899161492256,0.0091326265527613,0.0168092110825556
Latin America and Caribbean,NA,Women,1998,25.781063771765,25.5797149751038,25.9772760190152,0.204092031742862,0.184093562179522,0.224545240995801,0.058768567701646,0.0494226775523091,0.0692637489626891,0.0353791772060318,0.0286214419026353,0.0433106703656768,0.0556711368974132,0.0462933485850169,0.066608475980905,0.385404151550368,0.358820884461567,0.412426654576836,0.319453502703325,0.29570721050574,0.344686635843071,0.145323464041216,0.126678029462615,0.16470510668514,0.045336148815288,0.0367676522447403,0.0552496069401422,0.013432418886358,0.00984772273135459,0.0175773349732553
Latin America and Caribbean,NA,Women,1999,25.8849888477012,25.6891527676779,26.0754416629722,0.208854850875728,0.189343736296901,0.229287976618106,0.061193794108072,0.0518715487912736,0.0716640682543947,0.0344406168883471,0.0280265817581984,0.0419551306001569,0.0545987901978469,0.0454736543417332,0.0649461803660637,0.381594217828179,0.355668273728761,0.40758180812249,0.320511524309899,0.297624737304599,0.344698999304532,0.147661056767656,0.129463927373887,0.166617326430331,0.046992808923236,0.0384704105993132,0.0567391528382034,0.014200985184836,0.0105839524695911,0.0183941820074659
Latin America and Caribbean,NA,Women,2000,25.9863547729554,25.7982294892449,26.168624856489,0.213644377254369,0.194824092082775,0.233485028532667,0.0636725513149434,0.0544681564436676,0.0740088298791381,0.033528709338035,0.0273637091771039,0.0407891856575102,0.0535596500191922,0.0447862118912665,0.0633212579885148,0.377781875624162,0.352813009397201,0.403029150090413,0.321485387864241,0.299076513617059,0.344876936191453,0.149971825939426,0.132279725351419,0.168338704127578,0.0486753542260953,0.0402361124574197,0.0583087027254877,0.0149971970888481,0.0113155911508557,0.0192807053286878
Latin America and Caribbean,NA,Women,2001,26.0839802922494,25.9055535215838,26.2578364750667,0.218416461289927,0.200049453267149,0.238153452160313,0.0661879641835155,0.0569744064987869,0.076342519909647,0.0326490407111833,0.0267423639817243,0.0395086572925698,0.0525700452703835,0.0441371740727189,0.061995155996966,0.37401575429504,0.34986303143621,0.39901595442411,0.322348698533466,0.300230620470321,0.345150140390633,0.152228497106412,0.135033558526062,0.169969015728085,0.0503737003339225,0.041948953560975,0.0599567601409157,0.015814263849593,0.0121163918633458,0.0201987500905529
Latin America and Caribbean,NA,Women,2002,26.1782516828547,26.0056530745882,26.3457591055037,0.223174334906246,0.205003295975959,0.242473192384303,0.0687387236869267,0.0595287318434659,0.0788631582814746,0.0318050377909568,0.0261381793247565,0.038392948109442,0.0516297154279098,0.0434596192794242,0.0607558288735771,0.370285887524657,0.346559452300649,0.394644357866928,0.32310502445023,0.301571350879355,0.345210313357265,0.154435611219319,0.137457920026046,0.172245498552284,0.0520838504479602,0.0436060962648375,0.0616430448352767,0.0166548732389665,0.0129008566017034,0.0210460709273901
Latin America and Caribbean,NA,Women,2003,26.2698721066896,26.0978597020934,26.4319926192255,0.227926053146559,0.209917628926113,0.246941634486873,0.0713302772881314,0.0621146458886615,0.0815046542705251,0.0309884003012395,0.0255290546269603,0.0372996691054321,0.0507280451018109,0.0426428590634053,0.0595223599880162,0.366591792859904,0.343300074590534,0.390442464454215,0.323765708690486,0.30268801284374,0.345109045120835,0.156595775858428,0.139964132805019,0.174096987729951,0.0538098325640378,0.045347916024192,0.0635226477209183,0.0175204447240936,0.0136729610146982,0.0219406676040927
Latin America and Caribbean,NA,Women,2004,26.3603564507916,26.1945323871753,26.5193265973287,0.232680621750974,0.214572841780334,0.251515898098254,0.0739668545058,0.0646211139145868,0.0843953361870657,0.0301987947117628,0.024837025324017,0.0363436729203277,0.0498600150381138,0.041941555889596,0.0584266830766088,0.362907153955151,0.339947800914342,0.386562638046664,0.324353414643999,0.303294332909797,0.345658152979146,0.158713767245174,0.142121870311183,0.176172004208444,0.0555537088399829,0.0468785365025237,0.0655453849126226,0.0184131456658171,0.0145003249458621,0.0228696365676828
Latin America and Caribbean,NA,Women,2005,26.4507218996953,26.2883256309438,26.607215350687,0.237445704694805,0.219149037855653,0.256232903815263,0.0766509066890775,0.0671331633507516,0.0874129886417531,0.029430720493804,0.0242004431328356,0.0353496967143157,0.0490212720116555,0.041088526413883,0.0576607825691861,0.359221764694316,0.336617478290396,0.382788788028872,0.32488053820542,0.303894977254878,0.345924803377222,0.160794798005727,0.144195318092886,0.178594783614607,0.0573177480284,0.0485923221224488,0.0674537119537827,0.0193331586606774,0.0152959860135052,0.0239404535348232
Latin America and Caribbean,NA,Women,2006,26.5414467261778,26.379778470802,26.698011515677,0.242237460808958,0.223839083344669,0.261440280896288,0.0793899009915564,0.0695276360380207,0.0906510148014444,0.0286873088065164,0.0234937938558994,0.0345223278708732,0.0482142339072064,0.0403978351289314,0.0567534382098542,0.355541524714124,0.332599161869854,0.379281716181635,0.325319471863195,0.304153359063132,0.34675698214925,0.162847559817401,0.146054052669478,0.180613784818838,0.0591062777210939,0.050015081389727,0.0694744470454412,0.0202836232704626,0.0160951801858571,0.0251276679753623
Latin America and Caribbean,NA,Women,2007,26.6329242474394,26.4708574828799,26.790349982849,0.247048318963701,0.228135939553662,0.266553025708955,0.082183502103396,0.0718936439900101,0.0935215047855511,0.0279671081071381,0.02280532080436,0.0338031564948175,0.0474333219201027,0.0395888205941542,0.055977446623821,0.351854811885918,0.328502110842257,0.375893219477249,0.32569643922314,0.304197242206025,0.347279836519854,0.164864816860305,0.147715489030531,0.182819629998786,0.0609186393600776,0.0513335784099941,0.0716110272892911,0.0212648627433184,0.0169563034128938,0.0264017084844129
Latin America and Caribbean,NA,Women,2008,26.7260113114397,26.5610058471628,26.8925555296869,0.251879404586082,0.232173684641305,0.271878052644764,0.0850315050433471,0.0741171503195469,0.0971402572056676,0.0272691895720936,0.0220701876269436,0.0331833371721823,0.046674332156046,0.0388237608041469,0.055325425349955,0.348172318180884,0.324249800409818,0.372658795056442,0.326004755604894,0.304008522738997,0.348052674349406,0.166847899542735,0.149392633556291,0.185422341990005,0.062753940310035,0.0527294256448881,0.0739655028876076,0.0222775647333121,0.0177475914813091,0.0277145460459179
Latin America and Caribbean,NA,Women,2009,26.8212866553709,26.6516797711539,26.9913139949491,0.256742670066119,0.236020308420591,0.277524971694868,0.0879424778901669,0.0761578180984218,0.101009965802172,0.0265923570509301,0.0213052972125869,0.0325663660216798,0.0459350528647912,0.0378322183395047,0.054789678254073,0.344482868014607,0.319565480877274,0.369627324256247,0.326247052103553,0.303862360591695,0.348779192222054,0.168800192175952,0.15059731917073,0.187989914436379,0.0646143789538417,0.0540121266980803,0.0765440860724226,0.0233280989363253,0.0183919078967062,0.0291405145246146
Latin America and Caribbean,NA,Women,2010,26.9191796602143,26.7406202487731,27.0996902252814,0.261638701134941,0.240126500194002,0.283431310196252,0.0909152532338077,0.078558177938394,0.104778026724921,0.0259348411625516,0.0205278605849428,0.0319884052947606,0.0452156716933992,0.0368079874760721,0.0544085290626948,0.34078674371387,0.315015170018605,0.366625947699911,0.326424042395238,0.303210491076403,0.349821627446825,0.170723447901134,0.151614752056522,0.190900247876107,0.0664979059075537,0.0552404818205957,0.0790778978094856,0.0244173473262541,0.0189822170106637,0.0307456512132787
Latin America and Caribbean,NA,Women,2011,27.0195380674152,26.8313479048638,27.2151397003243,0.266583697012287,0.243909404252664,0.289699065819858,0.0939577367633214,0.0805291541756977,0.108830907154977,0.0252974462644623,0.0197746445794797,0.0315221156013568,0.0445156004497351,0.0357648838768393,0.0540826228902343,0.3370723605991,0.309960524523786,0.364301938671281,0.326530895774416,0.302139518628708,0.351136222432756,0.172625960248966,0.152327219538498,0.194107806425826,0.0684098996314035,0.056373982532432,0.0818690080352264,0.0255478371319178,0.0196322483314135,0.0326008414156155
Latin America and Caribbean,NA,Women,2012,27.121511305035,26.9144297233417,27.3391851461771,0.27156856312972,0.247448146739314,0.296218643388968,0.0970678351178632,0.0824549795550627,0.113184856342364,0.0246826975963414,0.0190248269904744,0.0310687618763244,0.0438345623039685,0.0347609136328262,0.0537710393481054,0.33334074591264,0.304569804932566,0.362299330371568,0.326573431157329,0.300306521071566,0.352798492370474,0.174500728011857,0.153035522712008,0.197430506670544,0.0703483845484418,0.057398999235904,0.0849698608343532,0.0267194505694214,0.0203125970538228,0.0346188545812982
Latin America and Caribbean,NA,Women,2013,27.2247006060455,26.9914801558123,27.4689949965402,0.276595919158991,0.250852003975272,0.303041544588851,0.100248545606216,0.0844511599254423,0.117970078760609,0.0240935364899376,0.0182944156787666,0.030878329581051,0.0431760022432922,0.0337320524897734,0.0535836894361996,0.329588705924336,0.299457673743028,0.359976591371056,0.326545836283443,0.298480655394095,0.354323280248553,0.176347373552775,0.153742550360181,0.200775308233607,0.0723128372685503,0.058271482383727,0.0882436683744349,0.0279357083376657,0.0208171587318832,0.0367110815940852
Latin America and Caribbean,NA,Women,2014,27.328116205982,27.0602252475122,27.6086172936972,0.281662651714334,0.253930667004659,0.309616409394885,0.103503547014634,0.086531200132155,0.122568479545731,0.0235316526915837,0.017535132901457,0.0305504846800469,0.0425369903837215,0.0326796951992934,0.0534094310027934,0.325822691828614,0.293898258628865,0.358041733831652,0.326446013481747,0.296553619904851,0.35596283694606,0.178159104699699,0.153727101447635,0.204261717462947,0.0743032919399252,0.0591459888072506,0.0914205099727406,0.0292002550747093,0.0212328809911536,0.0390286243244341
Latin America and Caribbean,NA,Women,2015,27.4312040744836,27.1270294430213,27.7522526743476,0.286765257619448,0.256799876708539,0.316993448725807,0.106840304729145,0.088227290433382,0.127539001045637,0.0229988676661594,0.0167715418026064,0.0303503283630878,0.0419247743918051,0.0316425857724628,0.0534867340752739,0.322047260012148,0.287990876376151,0.356191240906237,0.32626384041044,0.294359214248296,0.357513829086192,0.179924952890303,0.15387104328889,0.208004135828402,0.076324433308782,0.0600047195248428,0.095168041677022,0.0305158714203628,0.0216914144498653,0.0414792258614163
Latin America and Caribbean,NA,Women,2016,27.5333742556853,27.1855735120929,27.900598991297,0.291884926054779,0.259592119935817,0.324725698660783,0.110248255228997,0.0900145654477131,0.132915985461275,0.0224983740459915,0.0160687617037197,0.0302254111431974,0.0413457183511053,0.0306316630596579,0.0535155589542915,0.318280861343589,0.282424811338027,0.354308856445652,0.325990120304535,0.291970617213563,0.358941055394927,0.181636670825782,0.153510140244684,0.211915983444405,0.0783679732457446,0.0607326421896616,0.0992788505353916,0.0318802819832522,0.0221016867583578,0.0441056599588888
Oceania,NA,Women,1975,21.7183332928165,19.6939327596647,23.7777507380591,0.104516759054488,0.0582732112550668,0.172032095746215,0.0246220002130205,0.0109026217018887,0.053173233497269,0.092458560931218,0.0316455340057205,0.193549385988192,0.115148769568358,0.048311366779486,0.21154704498004,0.455245117086862,0.32618642775456,0.581879305968735,0.232630793459074,0.148692274063004,0.338557241656807,0.0798947588414674,0.0378542782158209,0.144682327931748,0.0204516807835994,0.00767001225373986,0.0482455029876005,0.00417031942942116,0.00119953078617531,0.0116470963679005
Oceania,NA,Women,1976,21.8926011264732,19.9722100985766,23.8562164824736,0.108431047369069,0.0617726426350041,0.175661559429185,0.0258422033137858,0.0117990013749753,0.0544793074327226,0.0892943909082423,0.031273741214912,0.185578127531119,0.11194195102905,0.0482955273892029,0.205203451934656,0.453528997781574,0.32903747639722,0.576064108966684,0.236803613012065,0.154075988336198,0.339160111423871,0.0825888440552831,0.0403215997281411,0.146031722508391,0.0213950952664175,0.00832641792025197,0.0493784034064627,0.00444710804736829,0.00133750764596771,0.0120330078623477
Oceania,NA,Women,1977,22.062238991711,20.2198835535147,23.9219549406353,0.112340391223913,0.0654593217095613,0.179162228611261,0.027087949189441,0.012653899272096,0.0556790287234462,0.0862999174285026,0.0310132479169647,0.178312198437827,0.108885316794404,0.0480568409708058,0.19674323193957,0.4516672284261,0.331888208223305,0.570675714244102,0.24080714622708,0.159834731265194,0.340259849174826,0.0852524420344721,0.0427344828127568,0.148479934971345,0.0223510737955043,0.00901687696444675,0.0503900962237114,0.00473687539393666,0.00148087658579034,0.01270140641328
Oceania,NA,Women,1978,22.2274499412102,20.4764899380035,23.9807660884802,0.116246858267976,0.0693318220404538,0.181981553792282,0.0283564367018749,0.0136281456846103,0.0569232934531692,0.0834504065644296,0.0305181815976264,0.171360962959426,0.105952438926901,0.0476406295169304,0.189124979990391,0.449709252872062,0.333922461924645,0.564881066320317,0.244641043468631,0.164688150532555,0.341586640540079,0.0878904215661007,0.0449509521314265,0.15049413824244,0.0233156429386249,0.00960810697671673,0.0513069457184364,0.00504079376324999,0.00166397034815903,0.0132279689178156
Oceania,NA,Women,1979,22.3886811274892,20.7091779455173,24.0364918710743,0.1201677554379,0.0725600902205951,0.185126282791996,0.0296570612994369,0.0146483951204173,0.0581033325359039,0.0807240537951363,0.0300795501610335,0.163931581598012,0.103130681545299,0.0474204647494553,0.182331031267404,0.447624628132356,0.336822895492595,0.560431816557973,0.248352881189308,0.170122923833458,0.342458105657633,0.0905106941384631,0.0471777478785289,0.15209630253108,0.0242948039822812,0.0102719722578309,0.0524481036124576,0.00536225731715568,0.00184465158204463,0.0137622934123254
